STATION,ELEMENT,TIMEFUNC,DT,VALUE,FLAG,QUALITY,
0-20000-0-11519,RGLB_D,SUM,2014-05-18T00:00Z,5506.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-19T00:00Z,23003.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-20T00:00Z,26091.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-21T00:00Z,25645.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-22T00:00Z,26401.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-23T00:00Z,18034.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-24T00:00Z,13961.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-25T00:00Z,26573.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-26T00:00Z,25059.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-27T00:00Z,12564.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-28T00:00Z,8629.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-29T00:00Z,4683.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-30T00:00Z,17218.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-05-31T00:00Z,26321.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-01T00:00Z,28686.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-02T00:00Z,24261.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-03T00:00Z,17445.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-04T00:00Z,24680.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-05T00:00Z,22737.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-06T00:00Z,27600.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-07T00:00Z,29115.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-08T00:00Z,29108.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-09T00:00Z,29133.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-10T00:00Z,28079.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-11T00:00Z,20774.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-12T00:00Z,22375.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-13T00:00Z,24627.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-14T00:00Z,18468.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-15T00:00Z,20837.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-16T00:00Z,20486.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-17T00:00Z,22747.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-18T00:00Z,25274.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-19T00:00Z,25198.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-20T00:00Z,14275.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-21T00:00Z,12583.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-22T00:00Z,12867.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-23T00:00Z,25249.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-24T00:00Z,23239.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-25T00:00Z,10928.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-26T00:00Z,18502.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-27T00:00Z,21440.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-28T00:00Z,21135.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-29T00:00Z,6772.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-06-30T00:00Z,14259.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-01T00:00Z,21973.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-02T00:00Z,17539.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-03T00:00Z,27286.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-04T00:00Z,27802.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-05T00:00Z,16668.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-06T00:00Z,25743.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-07T00:00Z,23131.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-08T00:00Z,15091.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-09T00:00Z,13383.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-10T00:00Z,8252.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-11T00:00Z,14794.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-12T00:00Z,26907.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-13T00:00Z,19875.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-14T00:00Z,20803.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-15T00:00Z,22495.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-16T00:00Z,20195.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-17T00:00Z,17627.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-18T00:00Z,25763.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-19T00:00Z,25863.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-20T00:00Z,25830.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-21T00:00Z,14631.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-22T00:00Z,22828.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-23T00:00Z,23490.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-24T00:00Z,16821.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-25T00:00Z,24170.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-26T00:00Z,23577.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-27T00:00Z,22074.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-28T00:00Z,14459.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-29T00:00Z,13500.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-30T00:00Z,11804.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-07-31T00:00Z,13981.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-01T00:00Z,18795.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-02T00:00Z,17933.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-03T00:00Z,21676.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-04T00:00Z,7097.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-05T00:00Z,12113.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-06T00:00Z,18080.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-07T00:00Z,15956.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-08T00:00Z,23910.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-09T00:00Z,16821.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-10T00:00Z,23246.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-11T00:00Z,5138.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-12T00:00Z,14890.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-13T00:00Z,7324.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-14T00:00Z,10386.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-15T00:00Z,15559.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-16T00:00Z,13157.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-17T00:00Z,15366.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-18T00:00Z,11381.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-19T00:00Z,14903.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-20T00:00Z,19323.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-21T00:00Z,16652.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-22T00:00Z,14038.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-23T00:00Z,13274.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-24T00:00Z,11617.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-25T00:00Z,20610.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-26T00:00Z,4398.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-27T00:00Z,15406.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-28T00:00Z,20355.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-29T00:00Z,9745.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-30T00:00Z,15108.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-08-31T00:00Z,6368.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-01T00:00Z,5919.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-02T00:00Z,4863.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-03T00:00Z,9307.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-04T00:00Z,17284.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-05T00:00Z,17421.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-06T00:00Z,18192.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-07T00:00Z,15631.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-08T00:00Z,14985.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-09T00:00Z,12423.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-10T00:00Z,10405.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-11T00:00Z,8775.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-12T00:00Z,3618.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-13T00:00Z,7315.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-14T00:00Z,3216.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-15T00:00Z,10868.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-16T00:00Z,12871.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-17T00:00Z,15731.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-18T00:00Z,15127.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-19T00:00Z,14208.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-20T00:00Z,10714.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-21T00:00Z,8916.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-22T00:00Z,9910.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-23T00:00Z,8387.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-24T00:00Z,14267.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-25T00:00Z,7896.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-26T00:00Z,3282.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-27T00:00Z,11098.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-28T00:00Z,14298.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-29T00:00Z,13764.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-09-30T00:00Z,7072.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-01T00:00Z,6870.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-02T00:00Z,9630.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-03T00:00Z,10761.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-04T00:00Z,6305.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-05T00:00Z,3921.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-06T00:00Z,8559.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-07T00:00Z,8424.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-08T00:00Z,7200.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-09T00:00Z,11253.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-10T00:00Z,4550.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-11T00:00Z,2744.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-12T00:00Z,9976.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-13T00:00Z,5780.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-14T00:00Z,7815.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-15T00:00Z,5382.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-16T00:00Z,6989.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-17T00:00Z,2880.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-18T00:00Z,9167.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-19T00:00Z,7913.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-20T00:00Z,4251.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-21T00:00Z,6654.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-22T00:00Z,1490.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-23T00:00Z,2202.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-24T00:00Z,4009.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-25T00:00Z,2122.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-26T00:00Z,5039.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-27T00:00Z,5374.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-28T00:00Z,8493.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-29T00:00Z,3009.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-30T00:00Z,3160.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-10-31T00:00Z,4169.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-01T00:00Z,5279.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-02T00:00Z,3299.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-03T00:00Z,4274.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-04T00:00Z,7580.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-05T00:00Z,3875.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-06T00:00Z,728.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-07T00:00Z,1510.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-08T00:00Z,6290.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-09T00:00Z,1576.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-10T00:00Z,2128.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-11T00:00Z,2104.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-12T00:00Z,2767.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-13T00:00Z,1229.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-14T00:00Z,4462.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-15T00:00Z,1926.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-16T00:00Z,3004.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-17T00:00Z,1353.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-18T00:00Z,509.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-19T00:00Z,398.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-20T00:00Z,867.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-21T00:00Z,1278.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-22T00:00Z,1966.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-23T00:00Z,1160.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-24T00:00Z,1249.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-25T00:00Z,1559.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-26T00:00Z,1416.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-27T00:00Z,814.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-28T00:00Z,541.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-29T00:00Z,481.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-11-30T00:00Z,1529.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-01T00:00Z,549.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-02T00:00Z,672.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-03T00:00Z,686.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-04T00:00Z,2034.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-05T00:00Z,370.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-06T00:00Z,572.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-07T00:00Z,1219.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-08T00:00Z,2307.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-09T00:00Z,3394.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-10T00:00Z,1372.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-11T00:00Z,2088.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-12T00:00Z,1829.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-13T00:00Z,3269.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-14T00:00Z,1208.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-15T00:00Z,1391.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-16T00:00Z,984.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-17T00:00Z,2480.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-18T00:00Z,1308.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-19T00:00Z,1072.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-20T00:00Z,2072.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-21T00:00Z,2385.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-22T00:00Z,849.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-23T00:00Z,2579.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-24T00:00Z,2093.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-25T00:00Z,2125.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-26T00:00Z,1718.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-27T00:00Z,2759.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-28T00:00Z,2915.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-29T00:00Z,1739.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-30T00:00Z,3608.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2014-12-31T00:00Z,1325.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-01T00:00Z,1750.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-02T00:00Z,719.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-03T00:00Z,1330.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-04T00:00Z,2438.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-05T00:00Z,1027.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-06T00:00Z,2213.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-07T00:00Z,1026.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-08T00:00Z,1648.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-09T00:00Z,1145.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-10T00:00Z,2412.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-11T00:00Z,2267.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-12T00:00Z,1522.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-13T00:00Z,5358.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-14T00:00Z,3082.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-15T00:00Z,2399.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-16T00:00Z,2939.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-17T00:00Z,777.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-18T00:00Z,2742.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-19T00:00Z,1065.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-20T00:00Z,1243.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-21T00:00Z,2865.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-22T00:00Z,712.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-23T00:00Z,473.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-24T00:00Z,1037.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-25T00:00Z,2060.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-26T00:00Z,4026.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-27T00:00Z,2479.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-28T00:00Z,3646.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-29T00:00Z,6812.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-30T00:00Z,2656.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-01-31T00:00Z,3320.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-01T00:00Z,6892.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-02T00:00Z,2755.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-03T00:00Z,5421.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-04T00:00Z,3836.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-05T00:00Z,5935.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-06T00:00Z,7023.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-07T00:00Z,8187.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-08T00:00Z,5462.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-09T00:00Z,1476.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-10T00:00Z,2444.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-11T00:00Z,5665.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-12T00:00Z,2020.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-13T00:00Z,1438.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-14T00:00Z,2106.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-15T00:00Z,2518.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-16T00:00Z,9632.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-17T00:00Z,3300.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-18T00:00Z,1113.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-19T00:00Z,6777.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-20T00:00Z,10276.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-21T00:00Z,8801.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-22T00:00Z,3333.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-23T00:00Z,9362.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-24T00:00Z,6324.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-25T00:00Z,5694.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-26T00:00Z,10554.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-27T00:00Z,7119.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-02-28T00:00Z,3451.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-01T00:00Z,4031.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-02T00:00Z,6855.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-03T00:00Z,13452.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-04T00:00Z,11497.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-05T00:00Z,7457.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-06T00:00Z,5545.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-07T00:00Z,12937.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-08T00:00Z,13845.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-09T00:00Z,12774.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-10T00:00Z,13584.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-11T00:00Z,7787.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-12T00:00Z,4509.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-13T00:00Z,3497.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-14T00:00Z,2173.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-15T00:00Z,4520.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-16T00:00Z,10728.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-17T00:00Z,11655.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-18T00:00Z,14998.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-19T00:00Z,15678.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-20T00:00Z,14262.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-21T00:00Z,13180.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-22T00:00Z,3395.0,,0.0,
0-20000-0-11519,RGLB_D,SUM,2015-03-23T00:00Z,15317.0,,0.0,
